episode,reward,win,wrong_guesses,repeated_guesses,episode_length
48355,105,1,0,0,8
48356,110,1,0,0,10
48357,60,1,4,0,9
48358,85,1,3,0,12
48359,110,1,0,0,10
48360,115,1,1,0,9
48361,105,1,0,0,8
48362,85,1,1,0,8
48363,105,1,0,0,8
48364,110,1,1,0,11
48365,80,1,0,0,6
48366,65,1,5,0,13
48367,85,1,1,0,7
48368,80,1,2,0,9
48369,70,1,2,0,8
48370,115,1,0,0,9
48371,95,1,1,0,8
48372,100,1,0,0,7
48373,-35,0,6,0,11
48374,95,1,1,0,9
48375,75,1,2,0,8
48376,95,1,1,0,7
48377,100,1,0,0,7
48378,85,1,2,0,9
48379,105,1,0,0,9
48380,70,1,5,0,13
48381,100,1,0,0,8
48382,90,1,1,0,9
48383,95,1,1,0,11
48384,75,1,2,0,6
48385,120,1,0,0,9
48386,110,1,0,0,9
48387,85,1,0,0,7
48388,95,1,1,0,10
48389,95,1,1,0,8
48390,80,1,4,0,11
48391,80,1,2,0,9
48392,-55,0,6,0,7
48393,125,1,0,0,11
48394,90,1,0,0,7
48395,55,1,5,0,10
48396,85,1,2,0,10
48397,115,1,0,0,8
48398,-55,0,6,0,7
48399,100,1,0,0,9
48400,75,1,4,0,11
48401,115,1,0,0,9
48402,80,1,2,0,8
48403,-40,0,6,0,10
48404,135,1,0,0,11
48405,80,1,3,0,10
48406,80,1,2,0,9
48407,35,1,4,0,5
48408,-50,0,6,0,8
48409,120,1,0,0,11
48410,85,1,1,0,7
48411,120,1,0,0,10
48412,-50,0,6,0,8
48413,75,1,3,0,10
48414,75,1,3,0,10
48415,105,1,0,0,10
48416,55,1,4,0,9
48417,110,1,0,0,8
48418,75,1,2,0,8
48419,90,1,0,0,8
48420,105,1,0,0,8
48421,105,1,0,0,8
48422,85,1,2,0,9
48423,95,1,1,0,10
48424,140,1,0,0,10
48425,80,1,3,0,11
48426,85,1,0,0,6
48427,85,1,3,0,11
48428,70,1,5,0,13
48429,100,1,1,0,10
48430,120,1,0,0,8
48431,75,1,2,0,9
48432,105,1,0,0,8
48433,110,1,0,0,9
48434,110,1,1,0,10
48435,105,1,1,0,8
48436,90,1,1,0,8
48437,65,1,4,0,10
48438,125,1,0,0,9
48439,-30,0,6,0,11
48440,-50,0,6,0,8
48441,80,1,3,0,11
48442,85,1,2,0,10
48443,90,1,1,0,8
48444,110,1,1,0,9
48445,105,1,0,0,10
48446,80,1,2,0,10
48447,60,1,1,0,4
48448,80,1,2,0,8
48449,90,1,0,0,6
48450,95,1,2,0,11
48451,125,1,1,0,14
48452,55,1,5,0,10
48453,80,1,3,0,11
48454,120,1,0,0,9
48455,100,1,1,0,8
48456,100,1,0,0,9
48457,-50,0,6,0,8
48458,85,1,1,0,7
48459,105,1,1,0,10
48460,105,1,1,0,11
48461,100,1,0,0,9
48462,95,1,3,0,12
48463,55,1,2,0,5
48464,65,1,4,0,9
48465,125,1,0,0,11
48466,115,1,1,0,10
48467,95,1,1,0,10
48468,105,1,0,0,10
48469,-55,0,6,0,7
48470,-50,0,6,0,8
48471,120,1,0,0,11
48472,110,1,0,0,10
48473,120,1,1,0,10
48474,85,1,1,0,8
48475,90,1,1,0,7
48476,110,1,0,0,11
48477,95,1,1,0,10
48478,105,1,0,0,8
48479,85,1,1,0,9
48480,70,1,4,0,10
48481,-50,0,6,0,8
48482,80,1,1,0,7
48483,115,1,0,0,11
48484,80,1,2,0,9
48485,110,1,1,0,10
48486,90,1,1,0,10
48487,95,1,3,0,13
48488,75,1,3,0,10
48489,85,1,3,0,12
48490,75,1,4,0,9
48491,55,1,2,0,4
48492,75,1,1,0,7
48493,80,1,3,0,10
48494,90,1,2,0,11
48495,75,1,1,0,6
48496,80,1,3,0,11
48497,90,1,2,0,10
48498,60,1,5,0,10
48499,105,1,0,0,9
48500,85,1,2,0,11
48501,-45,0,6,0,9
48502,65,1,3,0,8
48503,100,1,1,0,10
48504,105,1,0,0,7
48505,105,1,0,0,7
48506,120,1,0,0,9
48507,120,1,1,0,12
48508,90,1,1,0,8
48509,80,1,4,0,13
48510,120,1,0,0,9
48511,65,1,1,0,5
48512,70,1,2,0,7
48513,-40,0,6,0,10
48514,95,1,4,0,12
48515,100,1,0,0,9
48516,80,1,3,0,10
48517,75,1,2,0,8
48518,70,1,2,0,7
48519,120,1,0,0,9
48520,80,1,1,0,6
48521,100,1,0,0,9
48522,90,1,0,0,6
48523,105,1,0,0,7
48524,85,1,1,0,8
48525,80,1,2,0,9
48526,75,1,3,0,9
48527,55,1,5,0,11
48528,95,1,1,0,9
48529,85,1,2,0,8
48530,105,1,0,0,8
48531,90,1,2,0,10
48532,125,1,0,0,10
48533,105,1,1,0,12
48534,80,1,2,0,8
48535,70,1,2,0,8
48536,95,1,2,0,12
48537,90,1,2,0,11
48538,100,1,0,0,5
48539,60,1,5,0,12
48540,100,1,1,0,11
48541,85,1,2,0,10
48542,100,1,0,0,8
48543,95,1,2,0,10
48544,70,1,3,0,9
48545,105,1,0,0,8
48546,95,1,2,0,10
48547,100,1,0,0,9
48548,55,1,5,0,11
48549,90,1,1,0,8
48550,95,1,1,0,11
48551,-50,0,6,0,8
48552,110,1,0,0,9
48553,80,1,1,0,7
48554,125,1,0,0,10
48555,95,1,1,0,9
48556,85,1,2,0,10
48557,105,1,1,0,11
48558,115,1,0,0,9
48559,45,1,5,0,9
48560,105,1,0,0,9
48561,95,1,1,0,9
48562,115,1,2,0,12
48563,110,1,1,0,10
48564,90,1,1,0,8
48565,95,1,0,0,7
48566,100,1,1,0,9
48567,95,1,1,0,8
48568,130,1,0,0,11
48569,90,1,2,0,9
48570,105,1,1,0,9
48571,95,1,1,0,7
48572,80,1,2,0,8
48573,95,1,2,0,11
48574,90,1,1,0,8
48575,55,1,5,0,10
48576,80,1,4,0,12
48577,80,1,3,0,12
48578,90,1,3,0,12
48579,-40,0,6,0,10
48580,110,1,1,0,11
48581,80,1,2,0,10
48582,85,1,1,0,9
48583,110,1,0,0,9
48584,-55,0,6,0,7
48585,110,1,0,0,9
48586,55,1,5,0,11
48587,115,1,0,0,10
48588,100,1,0,0,7
48589,85,1,3,0,12
48590,75,1,4,0,12
48591,130,1,0,0,9
48592,90,1,2,0,10
48593,-55,0,6,0,7
48594,130,1,0,0,9
48595,120,1,0,0,11
48596,90,1,2,0,9
48597,100,1,1,0,11
48598,85,1,3,0,12
48599,110,1,1,0,12
48600,80,1,1,0,8
48601,95,1,0,0,6
48602,85,1,1,0,9
48603,110,1,1,0,11
48604,80,1,2,0,10
48605,-55,0,6,0,7
48606,115,1,0,0,8
48607,80,1,2,0,9
48608,-55,0,6,0,7
48609,80,1,2,0,10
48610,65,1,2,0,6
48611,90,1,2,0,8
48612,90,1,4,0,12
48613,70,1,2,0,8
48614,105,1,0,0,9
48615,105,1,0,0,8
48616,75,1,2,0,7
48617,120,1,0,0,11
48618,105,1,0,0,8
48619,115,1,0,0,7
48620,80,1,3,0,12
48621,70,1,4,0,10
48622,-55,0,6,0,7
48623,-55,0,6,0,7
48624,105,1,0,0,10
48625,-35,0,6,0,9
48626,120,1,0,0,8
48627,95,1,1,0,9
48628,90,1,1,0,10
48629,85,1,2,0,8
48630,-45,0,6,0,9
48631,45,1,5,0,9
48632,95,1,1,0,9
48633,105,1,0,0,11
48634,105,1,0,0,9
48635,65,1,5,0,12
48636,80,1,3,0,10
48637,65,1,4,0,9
48638,95,1,1,0,9
48639,90,1,2,0,9
48640,85,1,1,0,7
48641,130,1,0,0,11
48642,115,1,0,0,8
48643,90,1,3,0,12
48644,70,1,2,0,8
48645,105,1,2,0,9
48646,65,1,3,0,8
48647,75,1,4,0,12
48648,80,1,2,0,8
48649,100,1,3,0,12
48650,65,1,5,0,12
48651,75,1,1,0,6
48652,65,1,4,0,10
48653,55,1,5,0,10
48654,110,1,1,0,12
48655,80,1,1,0,6
48656,-45,0,6,0,9
48657,110,1,0,0,11
48658,95,1,3,0,13
48659,110,1,0,0,9
48660,110,1,1,0,9
48661,95,1,1,0,7
48662,90,1,5,0,16
48663,-50,0,6,0,7
48664,85,1,2,0,9
48665,90,1,2,0,9
48666,120,1,0,0,12
48667,120,1,0,0,9
48668,155,1,0,0,12
48669,100,1,0,0,8
48670,-45,0,6,0,8
48671,95,1,2,0,12
48672,-50,0,6,0,8
48673,90,1,0,0,7
48674,115,1,0,0,10
48675,70,1,2,0,8
48676,70,1,3,0,9
48677,-30,0,6,0,11
48678,95,1,0,0,6
48679,70,1,4,0,11
48680,-40,0,6,0,9
48681,95,1,2,0,8
48682,105,1,0,0,8
48683,60,1,1,0,4
48684,110,1,1,0,11
48685,70,1,2,0,8
48686,110,1,0,0,11
48687,70,1,1,0,5
48688,110,1,1,0,11
48689,90,1,1,0,8
48690,85,1,1,0,8
48691,75,1,3,0,11
48692,115,1,1,0,12
48693,60,1,4,0,10
48694,70,1,3,0,10
48695,85,1,1,0,8
48696,85,1,3,0,11
48697,-55,0,6,0,7
48698,65,1,4,0,10
48699,95,1,0,0,7
48700,75,1,2,0,9
48701,75,1,2,0,8
48702,80,1,3,0,9
48703,-55,0,6,0,7
48704,100,1,1,0,9
48705,85,1,2,0,10
48706,100,1,2,0,12
48707,100,1,0,0,5
48708,75,1,2,0,9
48709,80,1,3,0,8
48710,125,1,0,0,9
48711,120,1,0,0,12
48712,65,1,4,0,10
48713,90,1,2,0,11
48714,130,1,0,0,10
48715,70,1,3,0,10
48716,-55,0,6,0,7
48717,-50,0,6,0,8
48718,90,1,1,0,9
48719,-45,0,6,0,8
48720,85,1,3,0,12
48721,75,1,2,0,8
48722,75,1,4,0,11
48723,-60,0,6,0,6
48724,85,1,1,0,7
48725,105,1,2,0,11
48726,125,1,0,0,9
48727,110,1,2,0,11
48728,85,1,2,0,9
48729,75,1,3,0,10
48730,-40,0,6,0,10
48731,-30,0,6,0,10
48732,70,1,4,0,10
48733,50,1,4,0,8
48734,110,1,0,0,10
48735,80,1,4,0,12
48736,55,1,4,0,9
48737,65,1,3,0,8
48738,100,1,1,0,9
48739,115,1,0,0,9
48740,60,1,4,0,10
48741,100,1,2,0,12
48742,-50,0,6,0,8
48743,50,1,5,0,10
48744,90,1,0,0,7
48745,90,1,1,0,8
48746,85,1,2,0,9
48747,120,1,1,0,12
48748,70,1,3,0,10
48749,90,1,1,0,8
48750,120,1,0,0,9
48751,90,1,3,0,12
48752,95,1,2,0,11
48753,95,1,1,0,8
48754,85,1,2,0,10
48755,105,1,1,0,11
48756,80,1,2,0,7
48757,60,1,5,0,12
48758,115,1,1,0,12
48759,55,1,4,0,9
48760,110,1,1,0,11
48761,90,1,2,0,8
48762,120,1,0,0,10
48763,95,1,1,0,9
48764,90,1,1,0,8
48765,85,1,2,0,11
48766,65,1,2,0,6
48767,85,1,0,0,7
48768,55,1,3,0,6
48769,-60,0,6,0,6
48770,65,1,5,0,13
48771,75,1,1,0,6
48772,70,1,2,0,7
48773,85,1,2,0,10
48774,155,1,0,0,12
48775,110,1,1,0,11
48776,110,1,0,0,12
48777,105,1,0,0,9
48778,105,1,1,0,10
48779,100,1,2,0,13
48780,-55,0,6,0,7
48781,120,1,0,0,10
48782,60,1,3,0,8
48783,100,1,1,0,11
48784,-40,0,6,0,10
48785,85,1,2,0,10
48786,-55,0,6,0,7
48787,95,1,1,0,9
48788,60,1,2,0,6
48789,65,1,3,0,9
48790,95,1,1,0,8
48791,75,1,2,0,8
48792,65,1,4,0,11
48793,-60,0,6,0,6
48794,115,1,0,0,8
48795,110,1,0,0,8
48796,55,1,4,0,9
48797,90,1,1,0,10
48798,70,1,3,0,10
48799,85,1,2,0,10
48800,85,1,1,0,9
48801,95,1,3,0,13
48802,105,1,0,0,7
48803,55,1,3,0,7
48804,115,1,1,0,9
48805,110,1,0,0,10
48806,-50,0,6,0,8
48807,110,1,0,0,9
48808,65,1,4,0,10
48809,100,1,0,0,9
48810,80,1,2,0,8
48811,105,1,0,0,8
48812,85,1,2,0,9
48813,90,1,2,0,11
48814,105,1,1,0,8
48815,-50,0,6,0,7
48816,95,1,1,0,11
48817,70,1,5,0,13
48818,120,1,0,0,12
48819,85,1,2,0,8
48820,115,1,0,0,9
48821,90,1,2,0,11
48822,55,1,5,0,10
48823,65,1,5,0,12
48824,95,1,2,0,11
48825,85,1,2,0,8
48826,115,1,0,0,11
48827,60,1,4,0,9
48828,80,1,3,0,10
48829,95,1,0,0,8
48830,-50,0,6,0,8
48831,130,1,0,0,9
48832,75,1,3,0,11
48833,90,1,1,0,9
48834,115,1,0,0,7
48835,75,1,5,0,14
48836,110,1,0,0,11
48837,105,1,1,0,10
48838,65,1,5,0,11
48839,100,1,2,0,11
48840,-55,0,6,0,7
48841,80,1,3,0,9
48842,100,1,1,0,9
48843,90,1,2,0,12
48844,90,1,1,0,8
48845,100,1,1,0,10
48846,95,1,2,0,8
48847,105,1,0,0,9
48848,85,1,2,0,9
48849,75,1,2,0,8
48850,105,1,2,0,12
48851,80,1,1,0,7
48852,-45,0,6,0,8
48853,105,1,1,0,12
48854,95,1,1,0,10
48855,90,1,3,0,11
48856,80,1,2,0,9
48857,100,1,3,0,12
48858,95,1,0,0,7
48859,-60,0,6,0,6
48860,60,1,3,0,7
48861,65,1,3,0,8
48862,-50,0,6,0,8
48863,95,1,1,0,8
48864,90,1,2,0,9
48865,100,1,1,0,9
48866,-50,0,6,0,7
48867,90,1,1,0,8
48868,65,1,2,0,7
48869,75,1,2,0,8
48870,110,1,1,0,10
48871,-45,0,6,0,9
48872,-50,0,6,0,8
48873,95,1,1,0,10
48874,85,1,0,0,6
48875,105,1,1,0,10
48876,100,1,1,0,10
48877,70,1,2,0,7
48878,75,1,5,0,12
48879,75,1,4,0,12
48880,100,1,0,0,7
48881,110,1,0,0,10
48882,65,1,4,0,8
48883,70,1,2,0,8
48884,75,1,5,0,14
48885,-60,0,6,0,6
48886,90,1,0,0,6
48887,115,1,0,0,11
48888,100,1,0,0,9
48889,95,1,0,0,8
48890,110,1,0,0,9
48891,-55,0,6,0,7
48892,75,1,4,0,13
48893,100,1,0,0,8
48894,-60,0,6,0,6
48895,100,1,3,0,12
48896,80,1,1,0,6
48897,60,1,5,0,12
48898,115,1,1,0,11
48899,95,1,1,0,10
48900,-35,0,6,0,10
48901,95,1,1,0,10
48902,80,1,2,0,8
48903,95,1,2,0,10
48904,90,1,1,0,9
48905,70,1,3,0,10
48906,105,1,1,0,8
48907,80,1,1,0,7
48908,65,1,4,0,10
48909,80,1,3,0,11
48910,90,1,2,0,9
48911,-55,0,6,0,7
48912,105,1,1,0,10
48913,110,1,1,0,12
48914,80,1,2,0,8
48915,80,1,1,0,6
48916,95,1,2,0,11
48917,95,1,2,0,12
48918,-45,0,6,0,8
48919,-45,0,6,0,9
48920,105,1,1,0,11
48921,95,1,1,0,9
48922,115,1,1,0,13
48923,-50,0,6,0,8
48924,105,1,2,0,11
48925,115,1,2,0,15
48926,95,1,1,0,9
48927,90,1,1,0,8
48928,95,1,1,0,9
48929,100,1,1,0,10
48930,120,1,0,0,10
48931,110,1,0,0,10
48932,55,1,5,0,11
48933,-50,0,6,0,8
48934,110,1,0,0,11
48935,125,1,0,0,10
48936,75,1,3,0,8
48937,80,1,4,0,13
48938,90,1,1,0,10
48939,80,1,3,0,9
48940,75,1,2,0,9
48941,-50,0,6,0,7
48942,110,1,1,0,11
48943,80,1,3,0,11
48944,95,1,2,0,12
48945,85,1,1,0,8
48946,90,1,3,0,12
48947,90,1,0,0,6
48948,-50,0,6,0,7
48949,60,1,4,0,8
48950,90,1,4,0,12
48951,95,1,1,0,9
48952,100,1,0,0,9
48953,65,1,5,0,12
48954,-60,0,6,0,6
48955,100,1,1,0,12
48956,95,1,1,0,9
48957,120,1,0,0,10
48958,80,1,2,0,7
48959,60,1,4,0,9
48960,60,1,5,0,12
48961,-55,0,6,0,7
48962,70,1,2,0,8
48963,60,1,4,0,9
48964,120,1,0,0,9
48965,105,1,0,0,8
48966,115,1,0,0,7
48967,85,1,2,0,11
48968,85,1,3,0,11
48969,70,1,3,0,9
48970,110,1,1,0,11
48971,85,1,2,0,10
48972,75,1,4,0,12
48973,80,1,3,0,11
48974,-40,0,6,0,9
48975,85,1,2,0,9
48976,130,1,0,0,10
48977,75,1,2,0,9
48978,65,1,4,0,11
48979,80,1,4,0,10
48980,75,1,1,0,5
48981,80,1,1,0,8
48982,110,1,1,0,12
48983,65,1,3,0,8
48984,100,1,0,0,8
48985,95,1,3,0,13
48986,105,1,1,0,13
48987,100,1,0,0,7
48988,90,1,2,0,11
48989,100,1,1,0,10
48990,75,1,2,0,8
48991,120,1,0,0,11
48992,85,1,2,0,7
48993,100,1,0,0,6
48994,110,1,0,0,10
48995,85,1,1,0,9
48996,-55,0,6,0,7
48997,60,1,4,0,9
48998,120,1,0,0,10
48999,-50,0,6,0,8
49000,-45,0,6,0,9
49001,100,1,2,0,11
49002,115,1,0,0,9
49003,110,1,1,0,12
49004,85,1,2,0,7
49005,100,1,1,0,9
49006,75,1,2,0,9
49007,115,1,1,0,11
49008,85,1,1,0,7
49009,75,1,3,0,11
49010,-50,0,6,0,7
49011,-45,0,6,0,9
49012,115,1,0,0,8
49013,-50,0,6,0,8
49014,105,1,0,0,9
49015,75,1,3,0,10
49016,85,1,1,0,7
49017,-55,0,6,0,7
49018,60,1,4,0,8
49019,130,1,0,0,12
49020,-55,0,6,0,7
49021,75,1,2,0,9
49022,120,1,0,0,10
49023,-45,0,6,0,9
49024,85,1,2,0,8
49025,-55,0,6,0,7
49026,-55,0,6,0,7
49027,105,1,0,0,6
49028,-60,0,6,0,6
49029,75,1,4,0,13
49030,95,1,0,0,6
49031,85,1,1,0,9
49032,55,1,4,0,9
49033,105,1,1,0,12
49034,65,1,3,0,9
49035,135,1,0,0,9
49036,75,1,2,0,8
49037,75,1,3,0,9
49038,95,1,2,0,12
49039,95,1,1,0,10
49040,125,1,1,0,13
49041,80,1,2,0,8
49042,100,1,0,0,9
49043,75,1,3,0,7
49044,85,1,1,0,8
49045,-55,0,6,0,7
49046,90,1,3,0,12
49047,100,1,0,0,8
49048,105,1,0,0,8
49049,100,1,0,0,7
49050,80,1,1,0,7
49051,85,1,2,0,9
49052,75,1,3,0,11
49053,80,1,2,0,9
49054,85,1,2,0,10
49055,70,1,1,0,6
49056,120,1,0,0,10
49057,80,1,4,0,13
49058,70,1,3,0,8
49059,120,1,0,0,9
49060,115,1,1,0,10
49061,125,1,0,0,11
49062,95,1,2,0,11
49063,70,1,4,0,11
49064,90,1,1,0,9
49065,100,1,1,0,10
49066,75,1,3,0,10
49067,120,1,1,0,11
49068,100,1,1,0,9
49069,110,1,1,0,11
49070,90,1,1,0,10
49071,110,1,0,0,11
49072,65,1,3,0,8
49073,95,1,2,0,11
49074,65,1,4,0,11
49075,75,1,3,0,10
49076,125,1,1,0,12
49077,85,1,2,0,10
49078,60,1,4,0,10
49079,105,1,1,0,10
49080,-50,0,6,0,8
49081,60,1,3,0,7
49082,65,1,5,0,12
49083,90,1,1,0,9
49084,90,1,1,0,8
49085,95,1,1,0,10
49086,75,1,3,0,8
49087,70,1,3,0,10
49088,115,1,0,0,11
49089,85,1,0,0,6
49090,85,1,2,0,7
49091,90,1,3,0,13
49092,115,1,0,0,9
49093,70,1,5,0,13
49094,80,1,2,0,10
49095,85,1,2,0,11
49096,70,1,3,0,9
49097,65,1,5,0,12
49098,105,1,1,0,10
49099,80,1,2,0,9
49100,90,1,1,0,7
49101,95,1,0,0,8
49102,100,1,0,0,8
49103,135,1,0,0,12
49104,85,1,1,0,7
49105,85,1,1,0,7
49106,70,1,3,0,9
49107,130,1,0,0,9
49108,120,1,0,0,8
49109,90,1,1,0,9
49110,130,1,0,0,11
49111,100,1,0,0,9
49112,85,1,3,0,11
49113,90,1,1,0,9
49114,95,1,2,0,12
49115,80,1,2,0,8
49116,85,1,3,0,11
49117,90,1,1,0,6
49118,95,1,1,0,9
49119,105,1,0,0,9
49120,85,1,3,0,11
49121,85,1,3,0,11
49122,-50,0,6,0,8
49123,75,1,2,0,8
49124,105,1,2,0,9
49125,105,1,0,0,9
49126,85,1,2,0,9
49127,65,1,4,0,10
49128,125,1,0,0,13
49129,-50,0,6,0,7
49130,90,1,1,0,9
49131,80,1,2,0,9
49132,90,1,0,0,7
49133,105,1,0,0,9
49134,-60,0,6,0,6
49135,90,1,2,0,11
49136,65,1,4,0,10
49137,95,1,3,0,12
49138,65,1,2,0,7
49139,75,1,4,0,13
49140,85,1,2,0,10
49141,95,1,0,0,7
49142,70,1,3,0,9
49143,-45,0,6,0,9
49144,80,1,2,0,9
49145,95,1,1,0,8
49146,80,1,3,0,10
49147,100,1,2,0,12
49148,85,1,2,0,10
49149,45,1,5,0,9
49150,-55,0,6,0,7
49151,90,1,1,0,8
49152,70,1,3,0,9
49153,95,1,0,0,6
49154,115,1,0,0,11
49155,95,1,1,0,10
49156,80,1,3,0,10
49157,85,1,1,0,6
49158,80,1,2,0,7
49159,95,1,1,0,8
49160,95,1,1,0,9
49161,110,1,0,0,10
49162,65,1,5,0,13
49163,60,1,3,0,7
49164,-60,0,6,0,6
49165,95,1,1,0,8
49166,115,1,0,0,11
49167,100,1,0,0,8
49168,95,1,2,0,11
49169,70,1,4,0,11
49170,105,1,0,0,8
49171,125,1,0,0,12
49172,100,1,0,0,7
49173,80,1,2,0,9
49174,95,1,1,0,9
49175,95,1,1,0,7
49176,110,1,0,0,10
49177,70,1,5,0,12
49178,85,1,1,0,8
49179,90,1,1,0,8
49180,70,1,3,0,9
49181,95,1,1,0,9
49182,85,1,2,0,10
49183,135,1,0,0,12
49184,70,1,1,0,6
49185,110,1,1,0,13
49186,85,1,1,0,7
49187,80,1,2,0,10
49188,100,1,0,0,7
49189,100,1,1,0,10
49190,115,1,0,0,11
49191,105,1,0,0,9
49192,100,1,0,0,8
49193,85,1,2,0,10
49194,110,1,0,0,12
49195,65,1,3,0,8
49196,100,1,0,0,8
49197,100,1,0,0,7
49198,95,1,2,0,10
49199,80,1,3,0,10
49200,95,1,1,0,9
49201,105,1,0,0,9
49202,110,1,0,0,11
49203,-60,0,6,0,6
49204,60,1,5,0,11
49205,90,1,1,0,9
49206,120,1,0,0,10
49207,95,1,0,0,6
49208,90,1,0,0,4
49209,85,1,1,0,8
49210,120,1,0,0,9
49211,-50,0,6,0,8
49212,-40,0,6,0,10
49213,95,1,0,0,8
49214,105,1,0,0,8
49215,80,1,4,0,14
49216,100,1,0,0,8
49217,125,1,1,0,10
49218,55,1,5,0,11
49219,75,1,2,0,6
49220,110,1,1,0,11
49221,90,1,2,0,9
49222,115,1,0,0,9
49223,115,1,0,0,8
49224,100,1,0,0,9
49225,110,1,0,0,9
49226,80,1,2,0,9
49227,85,1,1,0,8
49228,90,1,1,0,7
49229,115,1,1,0,10
49230,100,1,1,0,11
49231,50,1,3,0,6
49232,125,1,0,0,12
49233,75,1,2,0,8
49234,55,1,4,0,8
49235,85,1,1,0,6
49236,100,1,1,0,10
49237,115,1,0,0,9
49238,90,1,1,0,9
49239,80,1,2,0,9
49240,70,1,3,0,9
49241,65,1,4,0,9
49242,115,1,0,0,10
49243,110,1,1,0,10
49244,-50,0,6,0,8
49245,105,1,1,0,10
49246,90,1,2,0,10
49247,65,1,4,0,11
49248,125,1,0,0,11
49249,85,1,2,0,11
49250,-40,0,6,0,10
49251,85,1,1,0,8
49252,90,1,0,0,7
49253,65,1,4,0,9
49254,85,1,1,0,8
49255,-50,0,6,0,8
49256,115,1,1,0,9
49257,70,1,4,0,11
49258,75,1,2,0,8
49259,75,1,2,0,7
49260,75,1,2,0,9
49261,90,1,0,0,7
49262,85,1,0,0,4
49263,65,1,3,0,7
49264,80,1,3,0,12
49265,95,1,1,0,10
49266,80,1,1,0,7
49267,80,1,3,0,10
49268,115,1,0,0,9
49269,-55,0,6,0,7
49270,130,1,0,0,9
49271,110,1,0,0,9
49272,120,1,0,0,9
49273,100,1,0,0,6
49274,50,1,5,0,10
49275,105,1,0,0,9
49276,125,1,0,0,9
49277,95,1,3,0,13
49278,85,1,1,0,7
49279,-50,0,6,0,8
49280,-55,0,6,0,7
49281,110,1,0,0,8
49282,95,1,2,0,11
49283,115,1,0,0,10
49284,105,1,0,0,9
49285,105,1,2,0,10
49286,110,1,0,0,10
49287,135,1,0,0,12
49288,65,1,3,0,8
49289,80,1,4,0,12
49290,95,1,3,0,13
49291,125,1,0,0,10
49292,115,1,0,0,11
49293,125,1,0,0,12
49294,70,1,3,0,10
49295,75,1,1,0,6
49296,65,1,4,0,11
49297,100,1,1,0,7
49298,130,1,0,0,10
49299,70,1,4,0,11
49300,100,1,1,0,12
49301,95,1,0,0,8
49302,80,1,0,0,5
49303,70,1,3,0,9
49304,-55,0,6,0,7
49305,45,1,5,0,9
49306,65,1,3,0,9
49307,80,1,1,0,7
49308,105,1,0,0,10
49309,75,1,3,0,11
49310,95,1,0,0,8
49311,95,1,1,0,8
49312,110,1,0,0,5
49313,105,1,0,0,8
49314,70,1,4,0,12
49315,105,1,0,0,7
49316,-60,0,6,0,6
49317,80,1,2,0,8
49318,135,1,0,0,9
49319,75,1,4,0,13
49320,80,1,2,0,8
49321,90,1,2,0,10
49322,95,1,2,0,10
49323,105,1,2,0,11
49324,85,1,2,0,10
49325,70,1,3,0,9
49326,115,1,1,0,11
49327,60,1,3,0,8
49328,80,1,2,0,10
49329,110,1,0,0,9
49330,60,1,5,0,12
49331,90,1,1,0,9
49332,95,1,1,0,10
49333,105,1,2,0,13
49334,115,1,0,0,11
49335,75,1,2,0,8
49336,125,1,0,0,11
49337,100,1,0,0,9
49338,-50,0,6,0,8
49339,95,1,0,0,9
49340,80,1,1,0,7
49341,65,1,4,0,10
49342,100,1,0,0,8
49343,60,1,4,0,10
49344,110,1,1,0,10
49345,-55,0,6,0,7
49346,85,1,2,0,9
49347,90,1,2,0,7
49348,75,1,2,0,8
49349,115,1,1,0,12
49350,-50,0,6,0,7
49351,75,1,2,0,8
49352,95,1,2,0,11
49353,65,1,4,0,10
49354,85,1,1,0,8
49355,70,1,3,0,9
49356,85,1,0,0,7
49357,70,1,3,0,9
49358,110,1,1,0,12
49359,75,1,3,0,9
49360,135,1,0,0,13
49361,95,1,1,0,9
49362,135,1,0,0,10
49363,120,1,0,0,9
49364,95,1,3,0,13
49365,105,1,0,0,9
49366,110,1,1,0,11
49367,80,1,2,0,7
49368,75,1,4,0,12
49369,115,1,0,0,10
49370,85,1,2,0,9
49371,70,1,4,0,12
49372,100,1,0,0,8
49373,90,1,1,0,9
49374,85,1,3,0,11
49375,80,1,2,0,7
49376,95,1,2,0,11
49377,90,1,1,0,9
49378,75,1,2,0,9
49379,90,1,0,0,6
49380,115,1,0,0,10
49381,90,1,1,0,7
49382,95,1,2,0,11
49383,100,1,1,0,10
49384,70,1,4,0,12
49385,100,1,1,0,11
49386,95,1,2,0,9
49387,95,1,2,0,10
49388,105,1,0,0,11
49389,70,1,4,0,11
49390,90,1,1,0,8
49391,110,1,0,0,8
49392,115,1,0,0,9
49393,75,1,2,0,9
49394,110,1,0,0,10
49395,75,1,2,0,9
49396,65,1,4,0,11
49397,80,1,3,0,11
49398,65,1,5,0,11
49399,110,1,0,0,10
49400,-55,0,6,0,7
49401,105,1,0,0,9
49402,90,1,1,0,9
49403,85,1,1,0,7
49404,100,1,0,0,9
49405,95,1,1,0,10
49406,65,1,5,0,12
49407,115,1,1,0,10
49408,135,1,0,0,11
49409,85,1,3,0,13
49410,90,1,2,0,10
49411,75,1,2,0,9
49412,100,1,0,0,8
49413,105,1,1,0,11
49414,95,1,2,0,11
49415,70,1,3,0,8
49416,85,1,1,0,9
49417,95,1,1,0,8
49418,105,1,1,0,9
49419,105,1,1,0,11
49420,90,1,2,0,12
